status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
134115277150304_151454945416337,photo,2017-07-10 03:18:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_151454798749685,photo,2017-07-10 03:16:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_151421228753042,photo,2017-07-10 00:52:00,4,1,0,4,0,0,0,0,0,,,,
134115277150304_151107842117714,photo,2017-07-09 05:51:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_151091575452674,video,2017-07-09 05:03:00,23,3,0,23,0,0,0,0,0,,,,
134115277150304_151073038787861,photo,2017-07-09 04:19:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_151071942121304,photo,2017-07-09 04:14:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_151069675454864,photo,2017-07-09 04:00:00,4,0,0,4,0,0,0,0,0,,,,
134115277150304_150727722155726,photo,2017-07-08 07:17:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_150721765489655,photo,2017-07-08 07:09:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_150604918834673,photo,2017-07-07 23:22:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_150604835501348,photo,2017-07-07 23:21:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_150604175501414,photo,2017-07-07 23:19:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_150370012191497,photo,2017-07-07 09:00:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_150180545543777,photo,2017-07-06 21:35:00,13,0,0,13,0,0,0,0,0,,,,
134115277150304_149963158898849,photo,2017-07-06 08:18:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_149922745569557,video,2017-07-06 05:52:00,11,0,0,11,0,0,0,0,0,,,,
134115277150304_149867198908445,photo,2017-07-06 02:02:00,4,0,0,4,0,0,0,0,0,,,,
134115277150304_149524018942763,photo,2017-07-05 05:24:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_149191458976019,photo,2017-07-04 09:48:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_149091982319300,photo,2017-07-04 04:53:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_149075678987597,photo,2017-07-04 03:51:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_149075382320960,photo,2017-07-04 03:50:00,5,0,0,5,0,0,0,0,0,,,,
134115277150304_149043255657506,photo,2017-07-04 01:58:00,10,0,0,10,0,0,0,0,0,,,,
134115277150304_148761289019036,photo,2017-07-03 09:13:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_148759655685866,photo,2017-07-03 09:07:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_148676559027509,photo,2017-07-03 05:24:00,6,0,0,6,0,0,0,0,0,,,,
134115277150304_148676075694224,photo,2017-07-03 05:21:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_148675679027597,photo,2017-07-03 05:20:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_148674709027694,photo,2017-07-03 05:17:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_148237212404777,photo,2017-07-02 02:13:00,10,0,0,10,0,0,0,0,0,,,,
134115277150304_147944495767382,photo,2017-07-01 09:53:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_147730795788752,photo,2017-06-30 22:08:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_147458879149277,photo,2017-06-30 08:20:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_147402629154902,photo,2017-06-30 05:42:00,6,1,0,6,0,0,0,0,0,,,,
134115277150304_147000112528487,photo,2017-06-29 09:13:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_146806882547810,photo,2017-06-29 01:30:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_146522332576265,photo,2017-06-28 08:26:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_146453465916485,photo,2017-06-28 04:50:00,6,1,0,6,0,0,0,0,0,,,,
134115277150304_146361872592311,photo,2017-06-27 23:04:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_146020972626401,photo,2017-06-27 05:28:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_146014835960348,photo,2017-06-27 05:08:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_146003182628180,photo,2017-06-27 04:28:00,4,0,0,4,0,0,0,0,0,,,,
134115277150304_146002679294897,photo,2017-06-27 04:25:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_145632482665250,photo,2017-06-26 07:46:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_145593359335829,photo,2017-06-26 06:15:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_145592659335899,photo,2017-06-26 06:13:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_145582609336904,photo,2017-06-26 05:35:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_145579422670556,video,2017-06-26 05:22:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_145535482674950,video,2017-06-26 02:44:00,134,5,1,133,1,0,0,0,0,,,,
134115277150304_145520269343138,photo,2017-06-26 01:51:00,1,1,0,0,0,1,0,0,0,,,,
134115277150304_145520212676477,photo,2017-06-26 01:50:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_145509992677499,photo,2017-06-26 01:28:00,4,0,0,4,0,0,0,0,0,,,,
134115277150304_144754896086342,photo,2017-06-24 07:34:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_144714526090379,photo,2017-06-24 05:15:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_144692762759222,photo,2017-06-24 03:34:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_144692046092627,photo,2017-06-24 03:31:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_144563142772184,photo,2017-06-23 19:45:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_144562506105581,photo,2017-06-23 19:44:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_144359882792510,photo,2017-06-23 09:24:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_144268099468355,photo,2017-06-23 04:54:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_144254859469679,photo,2017-06-23 03:55:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_144253069469858,photo,2017-06-23 03:45:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_144248039470361,photo,2017-06-23 03:13:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_144170536144778,photo,2017-06-22 21:59:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_143916032836895,photo,2017-06-22 09:15:00,3,3,1,3,0,0,0,0,0,,,,
134115277150304_143355612892937,photo,2017-06-21 04:00:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_143355479559617,photo,2017-06-21 03:59:00,1,0,1,1,0,0,0,0,0,,,,
134115277150304_143355342892964,photo,2017-06-21 03:58:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_143348446226987,photo,2017-06-21 03:35:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_143347186227113,photo,2017-06-21 03:30:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_142335946328237,photo,2017-06-18 23:23:00,0,0,0,0,0,0,0,0,0,,,,
134115277150304_142333726328459,photo,2017-06-18 23:15:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_141457509749414,photo,2017-06-17 05:00:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_141408279754337,photo,2017-06-17 02:05:00,2,0,0,2,0,0,0,0,0,,,,
134115277150304_141075406454291,photo,2017-06-16 09:14:00,3,0,0,3,0,0,0,0,0,,,,
134115277150304_141074566454375,photo,2017-06-16 09:12:00,1,0,0,1,0,0,0,0,0,,,,
134115277150304_141073203121178,photo,2017-06-16 09:09:00,4,0,0,2,2,0,0,0,0,,,,
134115277150304_134116830483482,photo,2017-06-02 07:25:00,5,0,0,5,0,0,0,0,0,,,,
134115277150304_134116577150174,photo,2017-06-02 07:23:00,4,0,3,4,0,0,0,0,0,,,,
146481362756646_271991323538982,photo,2018-06-12 01:04:00,529,226,5,515,5,9,0,0,0,,,,
146481362756646_271598460244935,video,2018-06-11 08:31:00,984,5166,690,768,200,4,11,0,1,,,,
146481362756646_271507963587318,photo,2018-06-11 04:48:00,373,54,1,362,7,4,0,0,0,,,,
146481362756646_270740560330725,video,2018-06-09 12:29:00,256,535,52,220,34,0,2,0,0,,,,
146481362756646_270575750347206,video,2018-06-09 08:28:00,1238,7895,1101,981,233,8,14,1,1,,,,
146481362756646_270546913683423,photo,2018-06-09 07:19:00,315,34,1,309,3,3,0,0,0,,,,
146481362756646_270090780395703,video,2018-06-08 12:27:00,252,733,77,220,25,2,5,0,0,,,,
146481362756646_269913953746719,video,2018-06-08 08:26:00,1140,6523,879,901,214,7,10,3,5,,,,
146481362756646_269598710444910,photo,2018-06-07 15:39:00,624,11,104,616,6,0,2,0,0,,,,
146481362756646_269535463784568,video,2018-06-07 12:24:00,174,324,31,151,21,0,2,0,0,,,,
146481362756646_269510590453722,video,2018-06-07 11:50:00,245,477,61,210,31,2,2,0,0,,,,
146481362756646_269343423803772,video,2018-06-07 07:44:00,1156,7208,997,845,282,10,14,2,3,,,,
146481362756646_268987657172682,photo,2018-06-06 09:39:00,1818,33,5,1775,29,6,8,0,0,,,,
146481362756646_268943890510392,photo,2018-06-06 07:40:00,876,133,4,865,5,6,0,0,0,,,,
146481362756646_268940917177356,photo,2018-06-06 07:33:00,185,31,1,182,2,1,0,0,0,,,,
146481362756646_267485923989522,video,2018-06-03 08:30:00,763,4083,784,597,159,3,4,0,0,,,,
146481362756646_267053867366061,video,2018-06-02 12:02:00,288,1715,89,234,45,0,8,0,1,,,,
146481362756646_266901894047925,video,2018-06-02 08:28:00,910,5963,874,695,198,5,10,1,1,,,,
146481362756646_266822367389211,photo,2018-06-02 04:32:00,352,29,3,323,2,3,23,1,0,,,,
146481362756646_266401984097916,photo,2018-06-01 06:07:00,565,25,2,549,7,7,2,0,0,,,,
146481362756646_265898870814894,video,2018-05-31 08:35:00,856,5204,793,647,187,6,11,3,2,,,,
146481362756646_265827687488679,video,2018-05-31 04:46:00,509,17,131,386,3,18,102,0,0,,,,
146481362756646_265494024188712,status,2018-05-30 09:12:00,257,28,0,248,5,1,0,3,0,,,,
146481362756646_265017814236333,video,2018-05-29 08:36:00,1059,6535,915,827,215,3,8,3,3,,,,
146481362756646_264132064324908,video,2018-05-27 09:15:00,835,3919,684,606,217,2,4,1,5,,,,
146481362756646_263498724388242,video,2018-05-26 02:25:00,820,4829,739,523,276,6,13,2,0,,,,
146481362756646_263273451077436,video,2018-05-25 12:25:00,291,895,167,243,46,0,2,0,0,,,,
146481362756646_263114904426624,video,2018-05-25 08:23:00,1004,7061,1003,746,237,3,16,0,2,,,,
146481362756646_263001384437976,photo,2018-05-25 02:03:00,359,47,3,350,4,4,1,0,0,,,,
146481362756646_262580684480046,video,2018-05-24 08:25:00,846,3692,1636,680,141,3,16,4,2,,,,
146481362756646_262450227826425,photo,2018-05-24 01:45:00,426,40,5,420,6,0,0,0,0,,,,
146481362756646_262145404523574,photo,2018-05-23 08:30:00,2402,97,3,2344,41,17,0,0,0,,,,
146481362756646_261990074539107,photo,2018-05-22 22:44:00,258,37,3,250,5,3,0,0,0,,,,
146481362756646_260952657976182,video,2018-05-20 12:17:00,329,1909,137,240,85,1,2,0,1,,,,
146481362756646_260798721324909,video,2018-05-20 08:19:00,808,5516,760,597,198,6,5,1,1,,,,
146481362756646_260305274707587,video,2018-05-19 08:33:00,892,6622,1026,612,260,9,9,1,1,,,,
146481362756646_260214814716633,photo,2018-05-19 03:19:00,195,22,2,191,3,0,1,0,0,,,,
146481362756646_259841044754010,video,2018-05-18 08:52:00,914,7013,1011,584,251,57,17,3,2,,,,
146481362756646_259346618136786,video,2018-05-17 08:30:00,1048,3740,974,866,165,5,8,1,3,,,,
146481362756646_259249414813173,photo,2018-05-17 03:30:00,563,28,5,554,4,4,1,0,0,,,,
146481362756646_257103071694474,video,2018-05-13 08:40:00,703,4007,844,548,139,4,7,3,2,,,,
146481362756646_256351828436265,photo,2018-05-12 02:51:00,707,63,3,694,7,6,0,0,0,,,,
146481362756646_255942518477196,photo,2018-05-11 03:33:00,213,5,2,209,3,1,0,0,0,,,,
146481362756646_255654631839318,video,2018-05-10 11:57:00,250,1061,54,213,36,0,0,1,0,,,,
146481362756646_255494948521953,video,2018-05-10 08:00:00,829,6940,1055,648,166,5,4,2,4,,,,
146481362756646_254996945238420,video,2018-05-09 08:17:00,1078,9452,1379,820,234,8,10,3,3,,,,
146481362756646_254877441917037,photo,2018-05-09 01:25:00,287,65,3,280,1,6,0,0,0,,,,
146481362756646_252562025481912,video,2018-05-05 12:15:00,305,1724,223,248,49,3,2,2,1,,,,
146481362756646_252332902171491,video,2018-05-05 06:22:00,543,2041,476,445,87,3,8,0,0,,,,
146481362756646_252306908840757,video,2018-05-05 05:05:00,300,297,60,267,29,3,1,0,0,,,,
146481362756646_251899305548184,video,2018-05-04 09:25:00,840,7145,1136,624,196,6,8,2,4,,,,
146481362756646_251346742270107,video,2018-05-03 08:43:00,840,4018,1412,683,144,6,6,0,1,,,,
146481362756646_250860855652029,photo,2018-05-02 07:55:00,273,69,5,260,6,7,0,0,0,,,,
146481362756646_250850898986358,photo,2018-05-02 07:28:00,576,158,8,562,10,4,0,0,0,,,,
146481362756646_248496579221790,photo,2018-04-27 13:33:00,293,0,1,286,7,0,0,0,0,,,,
146481362756646_247738095964305,photo,2018-04-26 05:31:00,581,20,0,545,6,28,1,1,0,,,,
146481362756646_247077409363707,photo,2018-04-25 01:58:00,751,35,2,733,7,11,0,0,0,,,,
146481362756646_246791409392307,status,2018-04-24 07:49:00,473,83,4,450,20,0,3,0,0,,,,
146481362756646_243887503016031,photo,2018-04-19 22:48:00,1386,51,6,1367,9,10,0,0,0,,,,
146481362756646_243635759707872,photo,2018-04-19 07:51:00,434,58,17,420,7,6,1,0,0,,,,
146481362756646_243139116424203,photo,2018-04-18 06:32:00,391,8,48,278,0,13,97,1,2,,,,
146481362756646_242599686478146,photo,2018-04-17 01:57:00,280,29,4,277,3,0,0,0,0,,,,
146481362756646_242495163155265,photo,2018-04-16 20:08:00,345,70,2,335,4,5,1,0,0,,,,
146481362756646_237395560331892,photo,2018-04-07 00:01:00,296,31,5,291,1,4,0,0,0,,,,
146481362756646_236507947087320,photo,2018-04-05 07:43:00,186,19,1,174,5,7,0,0,0,,,,
146481362756646_236411473763634,photo,2018-04-05 02:57:00,358,12,2,348,4,5,1,0,0,,,,
146481362756646_235960853808696,photo,2018-04-04 04:59:00,414,5,61,356,0,1,57,0,0,,,,
146481362756646_235309037207211,photo,2018-04-02 23:14:00,429,88,0,415,3,10,1,0,0,,,,
146481362756646_235159277222187,photo,2018-04-02 12:17:00,136,18,1,134,2,0,0,0,0,,,,
146481362756646_234435333961248,photo,2018-04-01 01:18:00,125,4,2,123,1,0,1,0,0,,,,
146481362756646_234198217318293,photo,2018-03-31 10:40:00,251,18,2,246,3,2,0,0,0,,,,
146481362756646_234020384002743,photo,2018-03-31 03:04:00,158,9,1,157,1,0,0,0,0,,,,
146481362756646_233493934055388,photo,2018-03-30 03:23:00,177,16,1,171,3,3,0,0,0,,,,
146481362756646_233447250726723,photo,2018-03-30 00:33:00,287,38,2,260,0,12,2,1,12,,,,
146481362756646_232803877457727,photo,2018-03-28 12:21:00,153,7,42,148,0,2,3,0,0,,,,
146481362756646_232013930870055,photo,2018-03-27 05:27:00,214,18,1,211,1,2,0,0,0,,,,
146481362756646_231510454253736,photo,2018-03-26 02:00:00,806,51,0,770,23,12,1,0,0,,,,
146481362756646_231145744290207,photo,2018-03-25 08:37:00,312,37,6,303,5,4,0,0,0,,,,
146481362756646_230427021028746,photo,2018-03-24 01:12:00,244,30,5,237,3,4,0,0,0,,,,
146481362756646_229812891090159,photo,2018-03-22 22:59:00,637,64,8,627,8,2,0,0,0,,,,
146481362756646_228482324556549,photo,2018-03-20 09:32:00,195,15,0,188,4,3,0,0,0,,,,
146481362756646_228464764558305,photo,2018-03-20 09:01:00,287,43,3,281,4,2,0,0,0,,,,
146481362756646_224923598245755,photo,2018-03-13 09:42:00,357,59,3,341,6,10,0,0,0,,,,
146481362756646_223626178375497,photo,2018-03-11 00:56:00,182,27,1,176,4,2,0,0,0,,,,
146481362756646_223153735089408,photo,2018-03-10 08:19:00,307,51,4,301,5,1,0,0,0,,,,
146481362756646_221982611873187,photo,2018-03-08 03:06:00,403,89,4,391,8,4,0,0,0,,,,
146481362756646_220995345305247,photo,2018-03-06 08:34:00,211,24,1,209,2,0,0,0,0,,,,
146481362756646_220973581974090,photo,2018-03-06 07:39:00,300,46,1,285,0,8,7,0,0,,,,
146481362756646_217184429019672,photo,2018-02-27 06:26:00,287,29,3,278,4,5,0,0,0,,,,
146481362756646_216713882400060,photo,2018-02-26 06:49:00,223,19,1,211,7,1,0,4,0,,,,
146481362756646_216708045733977,photo,2018-02-26 06:37:00,181,15,0,179,2,0,0,0,0,,,,
146481362756646_216705655734216,photo,2018-02-26 06:29:00,56,3,0,54,1,1,0,0,0,,,,
146481362756646_215540619184053,photo,2018-02-23 23:20:00,378,48,3,367,4,6,0,1,0,,,,
146481362756646_214513172620131,photo,2018-02-22 04:06:00,397,87,10,383,5,9,0,0,0,,,,
146481362756646_212405156164266,photo,2018-02-18 03:29:00,397,76,4,382,9,6,0,0,0,,,,
146481362756646_210534723017976,photo,2018-02-14 10:58:00,940,49,1,862,40,38,0,0,0,,,,
146481362756646_210357163035732,photo,2018-02-14 03:13:00,138,8,0,136,2,0,0,0,0,,,,
146481362756646_210356656369116,photo,2018-02-14 03:11:00,78,5,1,78,0,0,0,0,0,,,,
146481362756646_206451473426301,photo,2018-02-06 06:42:00,128,5,4,123,1,4,0,0,0,,,,
146481362756646_204758663595582,photo,2018-02-02 23:32:00,306,32,4,302,2,2,0,0,0,,,,
146481362756646_203154817089300,photo,2018-01-30 23:10:00,128,12,1,123,1,4,0,0,0,,,,
146481362756646_202808247123957,photo,2018-01-30 08:47:00,119,9,0,115,2,1,1,0,0,,,,
146481362756646_202390480499067,photo,2018-01-29 11:57:00,96,5,2,92,0,3,0,1,0,,,,
146481362756646_202222703849178,photo,2018-01-29 07:37:00,354,66,2,348,3,3,0,0,0,,,,
146481362756646_199232344148214,photo,2018-01-23 05:32:00,121,11,1,114,7,0,0,0,0,,,,
146481362756646_195292807875501,photo,2018-01-15 12:01:00,94,9,1,90,0,3,0,1,0,,,,
146481362756646_194140021324113,photo,2018-01-13 06:37:00,164,15,5,158,0,6,0,0,0,,,,
146481362756646_188426691895446,photo,2018-01-01 08:57:00,342,34,1,326,12,4,0,0,0,,,,
146481362756646_186908775380571,photo,2017-12-29 09:02:00,163,13,0,159,4,0,0,0,0,,,,
146481362756646_186507378754044,photo,2017-12-28 13:03:00,73,11,0,71,1,1,0,0,0,,,,
146481362756646_186288082109307,photo,2017-12-28 08:09:00,247,17,1,241,3,1,2,0,0,,,,
146481362756646_186267735444675,photo,2017-12-28 07:08:00,53,3,0,50,3,0,0,0,0,,,,
146481362756646_186148638789918,status,2017-12-28 00:08:00,120,17,0,117,3,0,0,0,0,,,,
146481362756646_185019308902851,photo,2017-12-25 12:22:00,155,31,1,144,4,7,0,0,0,,,,
146481362756646_183274375744011,photo,2017-12-22 09:01:00,431,27,0,414,10,6,1,0,0,,,,
146481362756646_183071725764276,status,2017-12-21 23:41:00,110,15,0,108,2,0,0,0,0,,,,
146481362756646_182885652449550,photo,2017-12-21 12:25:00,187,18,0,183,4,0,0,0,0,,,,
146481362756646_181823405889108,photo,2017-12-19 10:07:00,105,20,0,104,0,1,0,0,0,,,,
146481362756646_181638149240967,photo,2017-12-19 01:56:00,99,16,0,97,2,0,0,0,0,,,,
146481362756646_179568932781222,status,2017-12-15 04:07:00,161,18,0,158,3,0,0,0,0,,,,
146481362756646_179536099451172,status,2017-12-15 02:27:00,91,6,0,82,0,0,0,8,1,,,,
146481362756646_178595879545194,photo,2017-12-13 09:15:00,316,65,16,306,4,6,0,0,0,,,,
146481362756646_177911049613677,photo,2017-12-12 05:21:00,91,5,0,87,2,2,0,0,0,,,,
146481362756646_176817379723044,photo,2017-12-10 06:23:00,151,9,1,147,1,3,0,0,0,,,,
146481362756646_176474103090705,status,2017-12-09 11:13:00,70,12,0,66,0,2,1,1,0,,,,
117059915488335_369931806867810,video,2018-06-12 21:08:00,154,821,75,120,32,0,2,0,0,,,,
117059915488335_369528890241435,video,2018-06-12 07:19:00,208,981,108,165,37,1,3,2,0,,,,
117059915488335_369447110249613,video,2018-06-12 03:05:00,2,0,0,2,0,0,0,0,0,,,,
117059915488335_369412103586447,video,2018-06-12 01:52:00,17,0,1,16,1,0,0,0,0,,,,
117059915488335_369405086920482,video,2018-06-12 01:37:00,9,0,1,9,0,0,0,0,0,,,,
117059915488335_369404386920552,video,2018-06-12 01:36:00,123,524,56,100,21,0,1,1,0,,,,
117059915488335_369304456930545,video,2018-06-11 21:03:00,157,591,61,123,29,1,3,1,0,,,,
117059915488335_369046940289630,video,2018-06-11 07:58:00,24,0,0,24,0,0,0,0,0,,,,
117059915488335_369026940291630,video,2018-06-11 07:20:00,27,0,4,27,0,0,0,0,0,,,,
117059915488335_369026650291659,video,2018-06-11 07:20:00,190,723,85,127,55,1,5,0,2,,,,
117059915488335_368929283634729,video,2018-06-11 02:50:00,19,0,0,19,0,0,0,0,0,,,,
117059915488335_368896513638006,video,2018-06-11 01:47:00,22,2,1,22,0,0,0,0,0,,,,
117059915488335_368893776971613,video,2018-06-11 01:42:00,164,1120,67,120,40,0,2,2,0,,,,
117059915488335_368786656982325,video,2018-06-10 21:03:00,186,817,68,154,27,2,3,0,0,,,,
117059915488335_368491800345144,video,2018-06-10 07:23:00,41,0,0,41,0,0,0,0,0,,,,
117059915488335_368487817012209,video,2018-06-10 07:15:00,249,1734,247,198,47,1,3,0,0,,,,
117059915488335_368413610352963,video,2018-06-10 03:13:00,83,272,14,73,10,0,0,0,0,,,,
117059915488335_368368607024130,video,2018-06-10 01:39:00,156,333,97,124,30,1,0,0,1,,,,
117059915488335_368243407036650,video,2018-06-09 21:09:00,219,994,112,174,40,3,1,0,1,,,,
117059915488335_368017427059248,video,2018-06-09 08:41:00,7,0,0,7,0,0,0,0,0,,,,
117059915488335_367993927061598,video,2018-06-09 08:03:00,123,574,49,103,18,0,2,0,0,,,,
117059915488335_367964003731257,video,2018-06-09 07:14:00,171,408,38,143,27,1,0,0,0,,,,
117059915488335_367819850412339,video,2018-06-09 01:36:00,180,1002,76,148,28,2,0,1,1,,,,
117059915488335_367746327086358,photo,2018-06-08 22:43:00,325,10,1,319,4,1,1,0,0,,,,
117059915488335_367671507093840,video,2018-06-08 21:06:00,164,518,40,138,23,1,2,0,0,,,,
117059915488335_367295433798114,video,2018-06-08 07:21:00,24,0,1,23,1,0,0,0,0,,,,
117059915488335_367286123799045,video,2018-06-08 07:06:00,215,1229,84,167,44,0,2,1,1,,,,
117059915488335_367206030473721,video,2018-06-08 03:18:00,75,450,25,63,12,0,0,0,0,,,,
117059915488335_367155850478739,video,2018-06-08 01:45:00,134,360,65,107,27,0,0,0,0,,,,
117059915488335_367042453823412,video,2018-06-07 21:07:00,145,746,61,113,31,0,1,0,0,,,,
117059915488335_366784420515882,photo,2018-06-07 07:28:00,68,4,0,68,0,0,0,0,0,,,,
117059915488335_366781747182816,video,2018-06-07 07:23:00,22,4,0,21,1,0,0,0,0,,,,
117059915488335_366777203849937,video,2018-06-07 07:16:00,160,1020,61,122,38,0,0,0,0,,,,
117059915488335_366688643858793,video,2018-06-07 02:51:00,91,432,32,77,14,0,0,0,0,,,,
117059915488335_366658127195178,video,2018-06-07 01:42:00,132,332,56,101,31,0,0,0,0,,,,
117059915488335_366542787206712,video,2018-06-06 21:40:00,20,2,0,20,0,0,0,0,0,,,,
117059915488335_366519043875753,video,2018-06-06 21:02:00,150,568,30,110,38,1,1,0,0,,,,
117059915488335_366259083901749,photo,2018-06-06 07:34:00,43,2,0,43,0,0,0,0,0,,,,
117059915488335_366249187236072,video,2018-06-06 07:16:00,203,775,62,161,37,2,3,0,0,,,,
117059915488335_366180633909594,video,2018-06-06 03:34:00,53,134,10,44,9,0,0,0,0,,,,
117059915488335_366131487247842,video,2018-06-06 01:45:00,26,3,3,25,1,0,0,0,0,,,,
117059915488335_366130867247904,video,2018-06-06 01:44:00,103,440,69,80,20,1,1,0,1,,,,
117059915488335_366032263924431,video,2018-06-05 21:10:00,31,4,0,31,0,0,0,0,0,,,,
117059915488335_366029333924724,video,2018-06-05 21:05:00,133,758,52,108,24,0,1,0,0,,,,
117059915488335_365799553947702,video,2018-06-05 07:50:00,124,416,41,104,20,0,0,0,0,,,,
117059915488335_365786427282348,photo,2018-06-05 07:29:00,34,1,0,34,0,0,0,0,0,,,,
117059915488335_365643340629990,video,2018-06-05 01:32:00,28,1,2,28,0,0,0,0,0,,,,
117059915488335_365643260629998,video,2018-06-05 01:31:00,13,0,0,13,0,0,0,0,0,,,,
117059915488335_365642983963359,video,2018-06-05 01:31:00,114,938,59,86,27,1,0,0,0,,,,
117059915488335_363195157541475,photo,2018-05-31 04:12:00,500,9,15,497,1,2,0,0,0,,,,
117059915488335_362293614298296,photo,2018-05-29 07:43:00,15,0,0,15,0,0,0,0,0,,,,
117059915488335_361675701026754,photo,2018-05-28 01:59:00,35,0,15,35,0,0,0,0,0,,,,
117059915488335_360792407781750,photo,2018-05-26 07:48:00,5,0,15,5,0,0,0,0,0,,,,
117059915488335_360313841162940,photo,2018-05-25 07:50:00,5,0,15,5,0,0,0,0,0,,,,
117059915488335_359805397880451,photo,2018-05-24 08:01:00,2,0,15,2,0,0,0,0,0,,,,
117059915488335_359260331268291,photo,2018-05-23 07:22:00,25,1,1,25,0,0,0,0,0,,,,
848451358648417_978696712290547,video,2018-06-12 02:38:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_978641952296023,video,2018-06-11 23:29:00,1,0,1,1,0,0,0,0,0,,,,
848451358648417_976951619131723,video,2018-06-09 04:26:00,4,0,0,4,0,0,0,0,0,,,,
848451358648417_976221575871394,video,2018-06-08 02:32:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_976109395882612,video,2018-06-07 21:40:00,2,0,0,2,0,0,0,0,0,,,,
848451358648417_974497706043781,video,2018-06-05 02:00:00,1,0,3,1,0,0,0,0,0,,,,
848451358648417_973903299436555,video,2018-06-03 23:49:00,2,0,0,2,0,0,0,0,0,,,,
848451358648417_972821396211412,video,2018-06-02 01:14:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_972768116216740,video,2018-06-01 22:53:00,4,0,3,4,0,0,0,0,0,,,,
848451358648417_972315126262039,video,2018-06-01 05:15:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_972299779596907,video,2018-06-01 04:19:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_972198162940402,video,2018-05-31 22:47:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_971772712982947,video,2018-05-31 05:29:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_971101979716687,video,2018-05-29 23:26:00,1,0,0,1,0,0,0,0,0,,,,
848451358648417_970637246429827,video,2018-05-29 04:02:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_970616963098522,video,2018-05-29 02:33:00,0,0,0,0,0,0,0,0,0,,,,
848451358648417_970118009815084,video,2018-05-28 04:05:00,1,0,0,1,0,0,0,0,0,,,,
848451358648417_970069959819889,video,2018-05-28 01:05:00,3,0,0,3,0,0,0,0,0,,,,
